"","SimNumber","beta","betap","gamma","gammap","vaxrate","ini_recovered","ini_infected","nu","mu","tdom"
"1224",24,"1.4","1.25","0.7","0.7","0.3","0.01","0.01","0","0",9.56318099745307
"1225",25,"1.4","1.25","0.7","0.7","0.3","0.01","0.01","0","0",9.02404592689955
"1226",26,"1.4","1.25","0.7","0.7","0.3","0.01","0.01","0","0",8.32324563943645
"1227",27,"1.4","1.25","0.7","0.7","0.3","0.01","0.01","0","0",8.38613622760958
"1228",28,"1.4","1.25","0.7","0.7","0.3","0.01","0.01","0","0",8.75836289671755
"1229",29,"1.4","1.25","0.7","0.7","0.3","0.01","0.01","0","0",9.1191087258068
"1230",30,"1.4","1.25","0.7","0.7","0.3","0.01","0.01","0","0",8.59301346305964
"1231",31,"1.4","1.25","0.7","0.7","0.3","0.01","0.01","0","0",9.34352762846614
"1232",32,"1.4","1.25","0.7","0.7","0.3","0.01","0.01","0","0",9.42005446790738
"1233",33,"1.4","1.25","0.7","0.7","0.3","0.01","0.01","0","0",8.23722151092831
"1234",34,"1.4","1.25","0.7","0.7","0.3","0.01","0.01","0","0",8.47605346254281
"1235",35,"1.4","1.25","0.7","0.7","0.3","0.01","0.01","0","0",8.472162351982
"1236",36,"1.4","1.25","0.7","0.7","0.3","0.01","0.01","0","0",8.33429454404954
"1237",37,"1.4","1.25","0.7","0.7","0.3","0.01","0.01","0","0",8.42957588659804
"1238",38,"1.4","1.25","0.7","0.7","0.3","0.01","0.01","0","0",9.65077374960459
"1239",39,"1.4","1.25","0.7","0.7","0.3","0.01","0.01","0","0",8.77993433227644
"1240",40,"1.4","1.25","0.7","0.7","0.3","0.01","0.01","0","0",8.66691804330197
"1241",41,"1.4","1.25","0.7","0.7","0.3","0.01","0.01","0","0",9.40562418726265
"1242",42,"1.4","1.25","0.7","0.7","0.3","0.01","0.01","0","0",8.52084667834452
"1243",43,"1.4","1.25","0.7","0.7","0.3","0.01","0.01","0","0",8.43154877579856
"1244",44,"1.4","1.25","0.7","0.7","0.3","0.01","0.01","0","0",8.74294807821867
"1245",45,"1.4","1.25","0.7","0.7","0.3","0.01","0.01","0","0",8.38192815835148
"1246",46,"1.4","1.25","0.7","0.7","0.3","0.01","0.01","0","0",8.30969109443124
"1247",47,"1.4","1.25","0.7","0.7","0.3","0.01","0.01","0","0",8.36730166070901
"1248",48,"1.4","1.25","0.7","0.7","0.3","0.01","0.01","0","0",9.52615078895593
"1249",49,"1.4","1.25","0.7","0.7","0.3","0.01","0.01","0","0",8.45659740342477
"1250",50,"1.4","1.25","0.7","0.7","0.3","0.01","0.01","0","0",8.67361409419389
"1251",51,"1.4","1.25","0.7","0.7","0.3","0.01","0.01","0","0",8.21675987318426
"1252",52,"1.4","1.25","0.7","0.7","0.3","0.01","0.01","0","0",8.04757086798986
"1253",53,"1.4","1.25","0.7","0.7","0.3","0.01","0.01","0","0",8.99164498754791
"1254",54,"1.4","1.25","0.7","0.7","0.3","0.01","0.01","0","0",9.27065179038685
"1255",55,"1.4","1.25","0.7","0.7","0.3","0.01","0.01","0","0",9.08140516663232
"1256",56,"1.4","1.25","0.7","0.7","0.3","0.01","0.01","0","0",8.0333563062244
"1257",57,"1.4","1.25","0.7","0.7","0.3","0.01","0.01","0","0",8.44729336018232
"1258",58,"1.4","1.25","0.7","0.7","0.3","0.01","0.01","0","0",8.68831470370941
"1259",59,"1.4","1.25","0.7","0.7","0.3","0.01","0.01","0","0",8.28576422649895
"1260",60,"1.4","1.25","0.7","0.7","0.3","0.01","0.01","0","0",8.15599180478628
"1261",61,"1.4","1.25","0.7","0.7","0.3","0.01","0.01","0","0",9.07268246718032
"1262",62,"1.4","1.25","0.7","0.7","0.3","0.01","0.01","0","0",9.02401446615183
"1263",63,"1.4","1.25","0.7","0.7","0.3","0.01","0.01","0","0",8.19747238633824
"1264",64,"1.4","1.25","0.7","0.7","0.3","0.01","0.01","0","0",8.52133299054042
"1265",65,"1.4","1.25","0.7","0.7","0.3","0.01","0.01","0","0",9.13788757303701
"1266",66,"1.4","1.25","0.7","0.7","0.3","0.01","0.01","0","0",8.5161615464668
"1267",67,"1.4","1.25","0.7","0.7","0.3","0.01","0.01","0","0",8.67158320962358
"1268",68,"1.4","1.25","0.7","0.7","0.3","0.01","0.01","0","0",8.57715223812773
"1269",69,"1.4","1.25","0.7","0.7","0.3","0.01","0.01","0","0",9.5777987322084
"1270",70,"1.4","1.25","0.7","0.7","0.3","0.01","0.01","0","0",8.69635820034904
"1271",71,"1.4","1.25","0.7","0.7","0.3","0.01","0.01","0","0",8.66891956652191
"1272",72,"1.4","1.25","0.7","0.7","0.3","0.01","0.01","0","0",8.57930043869724
"1273",73,"1.4","1.25","0.7","0.7","0.3","0.01","0.01","0","0",8.44299680422877
"1274",74,"1.4","1.25","0.7","0.7","0.3","0.01","0.01","0","0",8.18545133537798
"1275",75,"1.4","1.25","0.7","0.7","0.3","0.01","0.01","0","0",9.3643737895589
"1276",76,"1.4","1.25","0.7","0.7","0.3","0.01","0.01","0","0",8.76060737175798
"1277",77,"1.4","1.25","0.7","0.7","0.3","0.01","0.01","0","0",8.17440825134053
"1278",78,"1.4","1.25","0.7","0.7","0.3","0.01","0.01","0","0",9.22641568395671
"1279",79,"1.4","1.25","0.7","0.7","0.3","0.01","0.01","0","0",8.42940985261779
"1280",80,"1.4","1.25","0.7","0.7","0.3","0.01","0.01","0","0",8.06988803526004
"1281",81,"1.4","1.25","0.7","0.7","0.3","0.01","0.01","0","0",9.29351343173215
"1282",82,"1.4","1.25","0.7","0.7","0.3","0.01","0.01","0","0",8.47010287619218
"1283",83,"1.4","1.25","0.7","0.7","0.3","0.01","0.01","0","0",8.36262807697531
"1284",84,"1.4","1.25","0.7","0.7","0.3","0.01","0.01","0","0",8.95840398562908
"1285",85,"1.4","1.25","0.7","0.7","0.3","0.01","0.01","0","0",8.28618299748758
"1286",86,"1.4","1.25","0.7","0.7","0.3","0.01","0.01","0","0",8.51148934916726
"1287",87,"1.4","1.25","0.7","0.7","0.3","0.01","0.01","0","0",7.87726298215073
"1288",88,"1.4","1.25","0.7","0.7","0.3","0.01","0.01","0","0",8.38455429940717
"1289",89,"1.4","1.25","0.7","0.7","0.3","0.01","0.01","0","0",8.17556668566139
"1290",90,"1.4","1.25","0.7","0.7","0.3","0.01","0.01","0","0",8.38058255409315
"1291",91,"1.4","1.25","0.7","0.7","0.3","0.01","0.01","0","0",8.15180875232508
"1292",92,"1.4","1.25","0.7","0.7","0.3","0.01","0.01","0","0",8.14122221888333
"1293",93,"1.4","1.25","0.7","0.7","0.3","0.01","0.01","0","0",8.28141034828307
"1294",94,"1.4","1.25","0.7","0.7","0.3","0.01","0.01","0","0",8.40130144507806
"1295",95,"1.4","1.25","0.7","0.7","0.3","0.01","0.01","0","0",8.38634049356362
"1296",96,"1.4","1.25","0.7","0.7","0.3","0.01","0.01","0","0",8.12323019485026
"1297",97,"1.4","1.25","0.7","0.7","0.3","0.01","0.01","0","0",8.04958606216739
"1298",98,"1.4","1.25","0.7","0.7","0.3","0.01","0.01","0","0",9.04227864480118
"1299",99,"1.4","1.25","0.7","0.7","0.3","0.01","0.01","0","0",8.49126260253144
"1300",100,"1.4","1.25","0.7","0.7","0.3","0.01","0.01","0","0",8.55414705387569
"1301",1,"1.75","1.25","0.7","0.7","0.3","0.01","0.01","0","0",8.38863377827932
"1302",2,"1.75","1.25","0.7","0.7","0.3","0.01","0.01","0","0",8.58863079268199
"1303",3,"1.75","1.25","0.7","0.7","0.3","0.01","0.01","0","0",9.23953922303466
"1304",4,"1.75","1.25","0.7","0.7","0.3","0.01","0.01","0","0",8.08839958404466
"1305",5,"1.75","1.25","0.7","0.7","0.3","0.01","0.01","0","0",8.43074820054033
"1306",6,"1.75","1.25","0.7","0.7","0.3","0.01","0.01","0","0",8.44027197418547
"1307",7,"1.75","1.25","0.7","0.7","0.3","0.01","0.01","0","0",8.7922874419623
"1308",8,"1.75","1.25","0.7","0.7","0.3","0.01","0.01","0","0",8.55397345536397
"1309",9,"1.75","1.25","0.7","0.7","0.3","0.01","0.01","0","0",8.07435645810801
"1310",10,"1.75","1.25","0.7","0.7","0.3","0.01","0.01","0","0",8.62899986218177
"1311",11,"1.75","1.25","0.7","0.7","0.3","0.01","0.01","0","0",8.14541802890214
"1312",12,"1.75","1.25","0.7","0.7","0.3","0.01","0.01","0","0",8.25981862352972
"1313",13,"1.75","1.25","0.7","0.7","0.3","0.01","0.01","0","0",8.07753193790097
"1314",14,"1.75","1.25","0.7","0.7","0.3","0.01","0.01","0","0",8.37420413117222
"1315",15,"1.75","1.25","0.7","0.7","0.3","0.01","0.01","0","0",8.37764386443417
"1316",16,"1.75","1.25","0.7","0.7","0.3","0.01","0.01","0","0",8.1025355519374
"1317",17,"1.75","1.25","0.7","0.7","0.3","0.01","0.01","0","0",8.71187711587537
"1318",18,"1.75","1.25","0.7","0.7","0.3","0.01","0.01","0","0",8.7219650233367
"1319",19,"1.75","1.25","0.7","0.7","0.3","0.01","0.01","0","0",8.26750071652233
"1320",20,"1.75","1.25","0.7","0.7","0.3","0.01","0.01","0","0",8.26674478735946
"1321",21,"1.75","1.25","0.7","0.7","0.3","0.01","0.01","0","0",8.08003115315604
"1322",22,"1.75","1.25","0.7","0.7","0.3","0.01","0.01","0","0",8.45742396011204
"1323",23,"1.75","1.25","0.7","0.7","0.3","0.01","0.01","0","0",8.06154832474121
"1324",24,"1.75","1.25","0.7","0.7","0.3","0.01","0.01","0","0",8.4846150202012
"1325",25,"1.75","1.25","0.7","0.7","0.3","0.01","0.01","0","0",8.09143210194799
"1326",26,"1.75","1.25","0.7","0.7","0.3","0.01","0.01","0","0",8.60492962126436
"1327",27,"1.75","1.25","0.7","0.7","0.3","0.01","0.01","0","0",9.00638241492607
"1328",28,"1.75","1.25","0.7","0.7","0.3","0.01","0.01","0","0",8.35382616726077
"1329",29,"1.75","1.25","0.7","0.7","0.3","0.01","0.01","0","0",8.5071155279578
"1330",30,"1.75","1.25","0.7","0.7","0.3","0.01","0.01","0","0",8.42920577805166
"1331",31,"1.75","1.25","0.7","0.7","0.3","0.01","0.01","0","0",8.40856130487495
"1332",32,"1.75","1.25","0.7","0.7","0.3","0.01","0.01","0","0",7.82786967213938
"1333",33,"1.75","1.25","0.7","0.7","0.3","0.01","0.01","0","0",8.53744153455754
"1334",34,"1.75","1.25","0.7","0.7","0.3","0.01","0.01","0","0",8.45828309673857
"1335",35,"1.75","1.25","0.7","0.7","0.3","0.01","0.01","0","0",8.40740069255946
"1336",36,"1.75","1.25","0.7","0.7","0.3","0.01","0.01","0","0",8.14725469437147
"1337",37,"1.75","1.25","0.7","0.7","0.3","0.01","0.01","0","0",8.401305268254
"1338",38,"1.75","1.25","0.7","0.7","0.3","0.01","0.01","0","0",8.64755377281787
"1339",39,"1.75","1.25","0.7","0.7","0.3","0.01","0.01","0","0",8.30591080699227
"1340",40,"1.75","1.25","0.7","0.7","0.3","0.01","0.01","0","0",8.41996611883869
"1341",41,"1.75","1.25","0.7","0.7","0.3","0.01","0.01","0","0",8.60239057634748
"1342",42,"1.75","1.25","0.7","0.7","0.3","0.01","0.01","0","0",8.32723634296251
"1343",43,"1.75","1.25","0.7","0.7","0.3","0.01","0.01","0","0",8.42341348723289
"1344",44,"1.75","1.25","0.7","0.7","0.3","0.01","0.01","0","0",8.43093230610773
"1345",45,"1.75","1.25","0.7","0.7","0.3","0.01","0.01","0","0",8.38836415271245
"1346",46,"1.75","1.25","0.7","0.7","0.3","0.01","0.01","0","0",8.44668239330689
"1347",47,"1.75","1.25","0.7","0.7","0.3","0.01","0.01","0","0",8.39328729076783
"1348",48,"1.75","1.25","0.7","0.7","0.3","0.01","0.01","0","0",8.37241707510012
"1349",49,"1.75","1.25","0.7","0.7","0.3","0.01","0.01","0","0",8.65936764515086
"1350",50,"1.75","1.25","0.7","0.7","0.3","0.01","0.01","0","0",8.68252155230744
"1351",51,"1.75","1.25","0.7","0.7","0.3","0.01","0.01","0","0",8.05764756494841
"1352",52,"1.75","1.25","0.7","0.7","0.3","0.01","0.01","0","0",9.36158757802311
"1353",53,"1.75","1.25","0.7","0.7","0.3","0.01","0.01","0","0",8.31905343394405
"1354",54,"1.75","1.25","0.7","0.7","0.3","0.01","0.01","0","0",8.40856550344732
"1355",55,"1.75","1.25","0.7","0.7","0.3","0.01","0.01","0","0",8.38657522348967
"1356",56,"1.75","1.25","0.7","0.7","0.3","0.01","0.01","0","0",8.38554741535686
"1357",57,"1.75","1.25","0.7","0.7","0.3","0.01","0.01","0","0",8.57727498639096
"1358",58,"1.75","1.25","0.7","0.7","0.3","0.01","0.01","0","0",8.34956858952437
"1359",59,"1.75","1.25","0.7","0.7","0.3","0.01","0.01","0","0",8.31358506692549
"1360",60,"1.75","1.25","0.7","0.7","0.3","0.01","0.01","0","0",8.51378782958974
"1361",61,"1.75","1.25","0.7","0.7","0.3","0.01","0.01","0","0",8.62190842570928
"1362",62,"1.75","1.25","0.7","0.7","0.3","0.01","0.01","0","0",8.54836974700658
"1363",63,"1.75","1.25","0.7","0.7","0.3","0.01","0.01","0","0",7.92031516864276
"1364",64,"1.75","1.25","0.7","0.7","0.3","0.01","0.01","0","0",8.35674997381001
"1365",65,"1.75","1.25","0.7","0.7","0.3","0.01","0.01","0","0",8.47558621942244
"1366",66,"1.75","1.25","0.7","0.7","0.3","0.01","0.01","0","0",8.22853112286272
"1367",67,"1.75","1.25","0.7","0.7","0.3","0.01","0.01","0","0",8.52262519358684
"1368",68,"1.75","1.25","0.7","0.7","0.3","0.01","0.01","0","0",8.51732292070664
"1369",69,"1.75","1.25","0.7","0.7","0.3","0.01","0.01","0","0",8.24361680574211
"1370",70,"1.75","1.25","0.7","0.7","0.3","0.01","0.01","0","0",8.16089693425376
"1371",71,"1.75","1.25","0.7","0.7","0.3","0.01","0.01","0","0",8.67061480277654
"1372",72,"1.75","1.25","0.7","0.7","0.3","0.01","0.01","0","0",8.72340820538388
"1373",73,"1.75","1.25","0.7","0.7","0.3","0.01","0.01","0","0",8.51408046680529
"1374",74,"1.75","1.25","0.7","0.7","0.3","0.01","0.01","0","0",8.66823396509082
"1375",75,"1.75","1.25","0.7","0.7","0.3","0.01","0.01","0","0",8.24464933100178
"1376",76,"1.75","1.25","0.7","0.7","0.3","0.01","0.01","0","0",8.45908866964236
"1377",77,"1.75","1.25","0.7","0.7","0.3","0.01","0.01","0","0",8.57247129044047
"1378",78,"1.75","1.25","0.7","0.7","0.3","0.01","0.01","0","0",8.41889155744748
"1379",79,"1.75","1.25","0.7","0.7","0.3","0.01","0.01","0","0",8.31172306151785
"1380",80,"1.75","1.25","0.7","0.7","0.3","0.01","0.01","0","0",8.62065910598341
"1381",81,"1.75","1.25","0.7","0.7","0.3","0.01","0.01","0","0",7.98985176222593
"1382",82,"1.75","1.25","0.7","0.7","0.3","0.01","0.01","0","0",8.49010446908435
"1383",83,"1.75","1.25","0.7","0.7","0.3","0.01","0.01","0","0",8.49147791479025
"1384",84,"1.75","1.25","0.7","0.7","0.3","0.01","0.01","0","0",8.05585484195637
"1385",85,"1.75","1.25","0.7","0.7","0.3","0.01","0.01","0","0",8.67760789193797
"1386",86,"1.75","1.25","0.7","0.7","0.3","0.01","0.01","0","0",8.36039026161946
"1387",87,"1.75","1.25","0.7","0.7","0.3","0.01","0.01","0","0",9.94741994905177
"1388",88,"1.75","1.25","0.7","0.7","0.3","0.01","0.01","0","0",8.30522414680523
"1389",89,"1.75","1.25","0.7","0.7","0.3","0.01","0.01","0","0",8.54287203964909
"1390",90,"1.75","1.25","0.7","0.7","0.3","0.01","0.01","0","0",8.39594894872702
"1391",91,"1.75","1.25","0.7","0.7","0.3","0.01","0.01","0","0",8.40552725716239
"1392",92,"1.75","1.25","0.7","0.7","0.3","0.01","0.01","0","0",8.51224291716067
"1393",93,"1.75","1.25","0.7","0.7","0.3","0.01","0.01","0","0",8.05420704011886
"1394",94,"1.75","1.25","0.7","0.7","0.3","0.01","0.01","0","0",8.63429640888615
"1395",95,"1.75","1.25","0.7","0.7","0.3","0.01","0.01","0","0",8.37973166998045
"1396",96,"1.75","1.25","0.7","0.7","0.3","0.01","0.01","0","0",8.1966863917498
"1397",97,"1.75","1.25","0.7","0.7","0.3","0.01","0.01","0","0",8.72864925618433
"1398",98,"1.75","1.25","0.7","0.7","0.3","0.01","0.01","0","0",8.57865604984951
"1399",99,"1.75","1.25","0.7","0.7","0.3","0.01","0.01","0","0",8.55329628588936
"1400",100,"1.75","1.25","0.7","0.7","0.3","0.01","0.01","0","0",8.31966600387767
"1401",1,"2.1","1.25","0.7","0.7","0.3","0.01","0.01","0","0",8.26413303050233
"1402",2,"2.1","1.25","0.7","0.7","0.3","0.01","0.01","0","0",8.37453415031616
"1403",3,"2.1","1.25","0.7","0.7","0.3","0.01","0.01","0","0",8.3037511614637
"1404",4,"2.1","1.25","0.7","0.7","0.3","0.01","0.01","0","0",8.12248379941411
"1405",5,"2.1","1.25","0.7","0.7","0.3","0.01","0.01","0","0",8.30215401576079
"1406",6,"2.1","1.25","0.7","0.7","0.3","0.01","0.01","0","0",8.40529684703233
"1407",7,"2.1","1.25","0.7","0.7","0.3","0.01","0.01","0","0",8.08613125287077
"1408",8,"2.1","1.25","0.7","0.7","0.3","0.01","0.01","0","0",8.47954084900179
"1409",9,"2.1","1.25","0.7","0.7","0.3","0.01","0.01","0","0",8.23442669180523
"1410",10,"2.1","1.25","0.7","0.7","0.3","0.01","0.01","0","0",8.41136083891917
"1411",11,"2.1","1.25","0.7","0.7","0.3","0.01","0.01","0","0",8.2146898160107
"1412",12,"2.1","1.25","0.7","0.7","0.3","0.01","0.01","0","0",8.44148916915832
"1413",13,"2.1","1.25","0.7","0.7","0.3","0.01","0.01","0","0",8.14416109606976
"1414",14,"2.1","1.25","0.7","0.7","0.3","0.01","0.01","0","0",8.56583745228847
"1415",15,"2.1","1.25","0.7","0.7","0.3","0.01","0.01","0","0",7.95573318829249
"1416",16,"2.1","1.25","0.7","0.7","0.3","0.01","0.01","0","0",8.04125049137875
"1417",17,"2.1","1.25","0.7","0.7","0.3","0.01","0.01","0","0",7.88811284484072
"1418",18,"2.1","1.25","0.7","0.7","0.3","0.01","0.01","0","0",8.31123533490311
"1419",19,"2.1","1.25","0.7","0.7","0.3","0.01","0.01","0","0",8.05775485683083
"1420",20,"2.1","1.25","0.7","0.7","0.3","0.01","0.01","0","0",8.35390604356619
"1421",21,"2.1","1.25","0.7","0.7","0.3","0.01","0.01","0","0",8.23660650349758
"1422",22,"2.1","1.25","0.7","0.7","0.3","0.01","0.01","0","0",8.68490964271549
"1423",23,"2.1","1.25","0.7","0.7","0.3","0.01","0.01","0","0",8.0817951911541
"1424",24,"2.1","1.25","0.7","0.7","0.3","0.01","0.01","0","0",8.23038769640231
"1425",25,"2.1","1.25","0.7","0.7","0.3","0.01","0.01","0","0",8.25709206065744
"1426",26,"2.1","1.25","0.7","0.7","0.3","0.01","0.01","0","0",8.09150215706197
"1427",27,"2.1","1.25","0.7","0.7","0.3","0.01","0.01","0","0",8.00785206998471
"1428",28,"2.1","1.25","0.7","0.7","0.3","0.01","0.01","0","0",8.31379363970628
"1429",29,"2.1","1.25","0.7","0.7","0.3","0.01","0.01","0","0",8.35361861709067
"1430",30,"2.1","1.25","0.7","0.7","0.3","0.01","0.01","0","0",8.38423425227208
"1431",31,"2.1","1.25","0.7","0.7","0.3","0.01","0.01","0","0",8.17422932015337
"1432",32,"2.1","1.25","0.7","0.7","0.3","0.01","0.01","0","0",8.25138360977213
"1433",33,"2.1","1.25","0.7","0.7","0.3","0.01","0.01","0","0",8.36167361661847
"1434",34,"2.1","1.25","0.7","0.7","0.3","0.01","0.01","0","0",8.27588085676595
"1435",35,"2.1","1.25","0.7","0.7","0.3","0.01","0.01","0","0",8.25185534635269
"1436",36,"2.1","1.25","0.7","0.7","0.3","0.01","0.01","0","0",8.21245944545675
"1437",37,"2.1","1.25","0.7","0.7","0.3","0.01","0.01","0","0",8.2637711995785
"1438",38,"2.1","1.25","0.7","0.7","0.3","0.01","0.01","0","0",7.82552513854889
"1439",39,"2.1","1.25","0.7","0.7","0.3","0.01","0.01","0","0",8.30673715305311
"1440",40,"2.1","1.25","0.7","0.7","0.3","0.01","0.01","0","0",8.2981390421513
"1441",41,"2.1","1.25","0.7","0.7","0.3","0.01","0.01","0","0",7.91800869276156
"1442",42,"2.1","1.25","0.7","0.7","0.3","0.01","0.01","0","0",8.60336648626142
"1443",43,"2.1","1.25","0.7","0.7","0.3","0.01","0.01","0","0",8.24821046935098
"1444",44,"2.1","1.25","0.7","0.7","0.3","0.01","0.01","0","0",8.86614873028819
"1445",45,"2.1","1.25","0.7","0.7","0.3","0.01","0.01","0","0",8.22317656824994
"1446",46,"2.1","1.25","0.7","0.7","0.3","0.01","0.01","0","0",8.44464883681393
"1447",47,"2.1","1.25","0.7","0.7","0.3","0.01","0.01","0","0",8.20648119537623
"1448",48,"2.1","1.25","0.7","0.7","0.3","0.01","0.01","0","0",8.33946428625353
"1449",49,"2.1","1.25","0.7","0.7","0.3","0.01","0.01","0","0",8.29715872138071
"1450",50,"2.1","1.25","0.7","0.7","0.3","0.01","0.01","0","0",8.42091011830504
"1451",51,"2.1","1.25","0.7","0.7","0.3","0.01","0.01","0","0",8.09767156027253
"1452",52,"2.1","1.25","0.7","0.7","0.3","0.01","0.01","0","0",8.37972038183036
"1453",53,"2.1","1.25","0.7","0.7","0.3","0.01","0.01","0","0",8.56353438115393
"1454",54,"2.1","1.25","0.7","0.7","0.3","0.01","0.01","0","0",8.32712170424146
"1455",55,"2.1","1.25","0.7","0.7","0.3","0.01","0.01","0","0",8.3627393267999
"1456",56,"2.1","1.25","0.7","0.7","0.3","0.01","0.01","0","0",8.34534058436999
"1457",57,"2.1","1.25","0.7","0.7","0.3","0.01","0.01","0","0",8.2316082235808
"1458",58,"2.1","1.25","0.7","0.7","0.3","0.01","0.01","0","0",8.33022312087447
"1459",59,"2.1","1.25","0.7","0.7","0.3","0.01","0.01","0","0",8.3354011896738
"1460",60,"2.1","1.25","0.7","0.7","0.3","0.01","0.01","0","0",8.30153411271706
"1461",61,"2.1","1.25","0.7","0.7","0.3","0.01","0.01","0","0",8.0961169716697
"1462",62,"2.1","1.25","0.7","0.7","0.3","0.01","0.01","0","0",8.41924418339857
"1463",63,"2.1","1.25","0.7","0.7","0.3","0.01","0.01","0","0",8.04359351398115
"1464",64,"2.1","1.25","0.7","0.7","0.3","0.01","0.01","0","0",8.27582769055889
"1465",65,"2.1","1.25","0.7","0.7","0.3","0.01","0.01","0","0",7.99728325270488
"1466",66,"2.1","1.25","0.7","0.7","0.3","0.01","0.01","0","0",7.99401249343802
"1467",67,"2.1","1.25","0.7","0.7","0.3","0.01","0.01","0","0",8.23902661174783
"1468",68,"2.1","1.25","0.7","0.7","0.3","0.01","0.01","0","0",8.78656541016628
"1469",69,"2.1","1.25","0.7","0.7","0.3","0.01","0.01","0","0",8.50538721308515
"1470",70,"2.1","1.25","0.7","0.7","0.3","0.01","0.01","0","0",8.26585959823864
"1471",71,"2.1","1.25","0.7","0.7","0.3","0.01","0.01","0","0",7.94132135130369
"1472",72,"2.1","1.25","0.7","0.7","0.3","0.01","0.01","0","0",8.17220246369891
"1473",73,"2.1","1.25","0.7","0.7","0.3","0.01","0.01","0","0",8.21467804942693
"1474",74,"2.1","1.25","0.7","0.7","0.3","0.01","0.01","0","0",8.1455952383823
"1475",75,"2.1","1.25","0.7","0.7","0.3","0.01","0.01","0","0",7.93722507459614
"1476",76,"2.1","1.25","0.7","0.7","0.3","0.01","0.01","0","0",7.97845816340045
"1477",77,"2.1","1.25","0.7","0.7","0.3","0.01","0.01","0","0",7.95945559821393
"1478",78,"2.1","1.25","0.7","0.7","0.3","0.01","0.01","0","0",8.22222234280379
"1479",79,"2.1","1.25","0.7","0.7","0.3","0.01","0.01","0","0",8.16073204128062
"1480",80,"2.1","1.25","0.7","0.7","0.3","0.01","0.01","0","0",8.11644008177257
"1481",81,"2.1","1.25","0.7","0.7","0.3","0.01","0.01","0","0",8.1926573761294
"1482",82,"2.1","1.25","0.7","0.7","0.3","0.01","0.01","0","0",8.11342413975651
"1483",83,"2.1","1.25","0.7","0.7","0.3","0.01","0.01","0","0",8.22082124518261
"1484",84,"2.1","1.25","0.7","0.7","0.3","0.01","0.01","0","0",8.57765635908841
"1485",85,"2.1","1.25","0.7","0.7","0.3","0.01","0.01","0","0",8.10149556395688
"1486",86,"2.1","1.25","0.7","0.7","0.3","0.01","0.01","0","0",8.3102133583932
"1487",87,"2.1","1.25","0.7","0.7","0.3","0.01","0.01","0","0",8.14870246769777
"1488",88,"2.1","1.25","0.7","0.7","0.3","0.01","0.01","0","0",8.08909512635929
"1489",89,"2.1","1.25","0.7","0.7","0.3","0.01","0.01","0","0",8.27555721974324
"1490",90,"2.1","1.25","0.7","0.7","0.3","0.01","0.01","0","0",8.32854219613102
"1491",91,"2.1","1.25","0.7","0.7","0.3","0.01","0.01","0","0",8.27371983770544
"1492",92,"2.1","1.25","0.7","0.7","0.3","0.01","0.01","0","0",8.09974862274478
"1493",93,"2.1","1.25","0.7","0.7","0.3","0.01","0.01","0","0",8.53336002334851
"1494",94,"2.1","1.25","0.7","0.7","0.3","0.01","0.01","0","0",8.27092458601809
"1495",95,"2.1","1.25","0.7","0.7","0.3","0.01","0.01","0","0",8.47570806272787
"1496",96,"2.1","1.25","0.7","0.7","0.3","0.01","0.01","0","0",8.42791360567744
"1497",97,"2.1","1.25","0.7","0.7","0.3","0.01","0.01","0","0",8.3975113624773
"1498",98,"2.1","1.25","0.7","0.7","0.3","0.01","0.01","0","0",8.19090373305337
"1499",99,"2.1","1.25","0.7","0.7","0.3","0.01","0.01","0","0",8.12449428490369
"1500",100,"2.1","1.25","0.7","0.7","0.3","0.01","0.01","0","0",8.16060727361642
"1501",1,"1.4","1.5","0.7","0.7","0.3","0.01","0.01","0","0",7.88662907199988
"1502",2,"1.4","1.5","0.7","0.7","0.3","0.01","0.01","0","0",7.80550408533926
"1503",3,"1.4","1.5","0.7","0.7","0.3","0.01","0.01","0","0",7.57792049639178
"1504",4,"1.4","1.5","0.7","0.7","0.3","0.01","0.01","0","0",7.82656608591456
"1505",5,"1.4","1.5","0.7","0.7","0.3","0.01","0.01","0","0",7.7678361401677
"1506",6,"1.4","1.5","0.7","0.7","0.3","0.01","0.01","0","0",7.91127555951676
"1507",7,"1.4","1.5","0.7","0.7","0.3","0.01","0.01","0","0",7.89893833006058
"1508",8,"1.4","1.5","0.7","0.7","0.3","0.01","0.01","0","0",7.52821190011716
"1509",9,"1.4","1.5","0.7","0.7","0.3","0.01","0.01","0","0",7.60084708269955
"1510",10,"1.4","1.5","0.7","0.7","0.3","0.01","0.01","0","0",7.63200062088815
"1511",11,"1.4","1.5","0.7","0.7","0.3","0.01","0.01","0","0",7.6294123547782
"1512",12,"1.4","1.5","0.7","0.7","0.3","0.01","0.01","0","0",7.77948785442055
"1513",13,"1.4","1.5","0.7","0.7","0.3","0.01","0.01","0","0",7.55567199869198
"1514",14,"1.4","1.5","0.7","0.7","0.3","0.01","0.01","0","0",7.61039367836404
"1515",15,"1.4","1.5","0.7","0.7","0.3","0.01","0.01","0","0",8.07182189292881
"1516",16,"1.4","1.5","0.7","0.7","0.3","0.01","0.01","0","0",8.13040083371027
"1517",17,"1.4","1.5","0.7","0.7","0.3","0.01","0.01","0","0",7.67640335436328
"1518",18,"1.4","1.5","0.7","0.7","0.3","0.01","0.01","0","0",7.77285901411116
"1519",19,"1.4","1.5","0.7","0.7","0.3","0.01","0.01","0","0",7.65963078084151
