"","emmeans.nu","emmeans.betap","emmeans.vaxrate","emmeans.beta","emmeans.emmean","emmeans.SE","emmeans.df","emmeans.lower.CL","emmeans.upper.CL","contrasts.contrast","contrasts.betap","contrasts.vaxrate","contrasts.beta","contrasts.estimate","contrasts.SE","contrasts.df","contrasts.lower.CL","contrasts.upper.CL"
"121","0","1.25","0.5","2.1",4.70326588120285,0.0862153473467576,1296,4.49659975326043,4.90993200914527,"nu0 - nu0.25","1.25","0.5","2.1",1.27671693940746,0.121926913502492,1296,0.984446898388156,1.56898698042676
"122","0.25","1.25","0.5","2.1",3.42654894179539,0.0862153473467577,1296,3.21988281385297,3.63321506973781,"nu0 - nu0.5","1.25","0.5","2.1",1.8661595175777,0.121926913502492,1296,1.57388947655839,2.158429558597
"123","0.5","1.25","0.5","2.1",2.83710636362515,0.0862153473467578,1296,2.63044023568273,3.04377249156757,"nu0.25 - nu0.5","1.25","0.5","2.1",0.589442578170238,0.121926913502492,1296,0.297172537150934,0.881712619189542
"124","0","1.5","0.5","2.1",4.01003957177306,0.0862153473467575,1296,3.80337344383064,4.21670569971548,"nu0 - nu0.25","1.5","0.5","2.1",0.961513130794742,0.121926913502492,1296,0.669243089775439,1.25378317181405
"125","0.25","1.5","0.5","2.1",3.04852644097832,0.0862153473467577,1296,2.8418603130359,3.25519256892074,"nu0 - nu0.5","1.5","0.5","2.1",1.40765572080597,0.121926913502491,1296,1.11538567978667,1.69992576182527
"126","0.5","1.5","0.5","2.1",2.60238385096709,0.0862153473467572,1296,2.39571772302467,2.80904997890951,"nu0.25 - nu0.5","1.5","0.5","2.1",0.44614259001123,0.121926913502492,1296,0.153872548991927,0.738412631030534
"127","0","1.75","0.5","2.1",3.4926822158948,0.0862153473467578,1296,3.28601608795238,3.69934834383722,"nu0 - nu0.25","1.75","0.5","2.1",0.666158154457779,0.121926913502492,1296,0.373888113438475,0.958428195477083
"128","0.25","1.75","0.5","2.1",2.82652406143703,0.0862153473467578,1296,2.61985793349461,3.03319018937945,"nu0 - nu0.5","1.75","0.5","2.1",1.04500518075987,0.121926913502492,1296,0.752735139740563,1.33727522177917
"129","0.5","1.75","0.5","2.1",2.44767703513494,0.0862153473467577,1296,2.24101090719252,2.65434316307736,"nu0.25 - nu0.5","1.75","0.5","2.1",0.378847026302088,0.121926913502492,1296,0.0865769852827842,0.671117067321392
"130","0","2","0.5","2.1",3.18460207586836,0.0862153473467571,1296,2.97793594792594,3.39126820381078,"nu0 - nu0.25","2","0.5","2.1",0.523663203815426,0.121926913502491,1296,0.231393162796125,0.815933244834727
"131","0.25","2","0.5","2.1",2.66093887205294,0.0862153473467576,1296,2.45427274411052,2.86760499999536,"nu0 - nu0.5","2","0.5","2.1",0.797523113729449,0.12192691350249,1296,0.505253072710149,1.08979315474875
"132","0.5","2","0.5","2.1",2.38707896213891,0.0862153473467564,1296,2.1804128341965,2.59374509008133,"nu0.25 - nu0.5","2","0.5","2.1",0.273859909914023,0.121926913502492,1296,-0.0184101311052796,0.566129950933326
"133","0","1.25","0.75","2.1",2.68511794821071,0.0862153473467571,1296,2.47845182026829,2.89178407615313,"nu0 - nu0.25","1.25","0.75","2.1",0.358038114930994,0.121926913502492,1296,0.0657680739116902,0.650308155950298
"134","0.25","1.25","0.75","2.1",2.32707983327971,0.0862153473467582,1296,2.12041370533729,2.53374596122213,"nu0 - nu0.5","1.25","0.75","2.1",0.547965805091631,0.121926913502491,1296,0.25569576407233,0.840235846110932
"135","0.5","1.25","0.75","2.1",2.13715214311908,0.0862153473467561,1296,1.93048601517666,2.34381827106149,"nu0.25 - nu0.5","1.25","0.75","2.1",0.189927690160637,0.121926913502493,1296,-0.102342350858669,0.482197731179943
"136","0","1.5","0.75","2.1",2.44288335555165,0.0862153473467577,1296,2.23621722760923,2.64954948349407,"nu0 - nu0.25","1.5","0.75","2.1",0.261283501585762,0.121926913502491,1296,-0.0309865394335405,0.553553542605064
"137","0.25","1.5","0.75","2.1",2.18159985396589,0.0862153473467574,1296,1.97493372602347,2.38826598190831,"nu0 - nu0.5","1.5","0.75","2.1",0.494632411523041,0.121926913502492,1296,0.202362370503738,0.786902452542345
"138","0.5","1.5","0.75","2.1",1.94825094402861,0.0862153473467574,1296,1.74158481608619,2.15491707197103,"nu0.25 - nu0.5","1.5","0.75","2.1",0.23334890993728,0.121926913502491,1296,-0.0589211310820225,0.525618950956582
"139","0","1.75","0.75","2.1",2.28843092597051,0.0862153473467572,1296,2.08176479802809,2.49509705391293,"nu0 - nu0.25","1.75","0.75","2.1",0.248802000010577,0.121926913502492,1296,-0.0434680410087262,0.541072041029879
"140","0.25","1.75","0.75","2.1",2.03962892595994,0.0862153473467577,1296,1.83296279801752,2.24629505390236,"nu0 - nu0.5","1.75","0.75","2.1",0.402081745806085,0.121926913502491,1296,0.109811704786784,0.694351786825385
"141","0.5","1.75","0.75","2.1",1.88634918016443,0.0862153473467566,1296,1.67968305222201,2.09301530810684,"nu0.25 - nu0.5","1.75","0.75","2.1",0.153279745795508,0.121926913502492,1296,-0.138990295223795,0.445549786814811
"142","0","2","0.75","2.1",2.14071754729694,0.0862153473467575,1296,1.93405141935452,2.34738367523936,"nu0 - nu0.25","2","0.75","2.1",-0.140298325310287,0.12192691350249,1296,-0.432568366329587,0.151971715709013
"143","0.25","2","0.75","2.1",2.28101587260722,0.086215347346758,1296,2.0743497446648,2.48768200054964,"nu0 - nu0.5","2","0.75","2.1",0.384025930592977,0.121926913502488,1296,0.0917558895736834,0.676295971612271
"144","0.5","2","0.75","2.1",1.75669161670396,0.0862153473467534,1296,1.55002548876155,1.96335774464637,"nu0.25 - nu0.5","2","0.75","2.1",0.524324255903264,0.121926913502491,1296,0.232054214883962,0.816594296922567
